game_id,game_description,game_type,game_link,game_status,game_sport,game_startTime,game_live,game_awayTeamFirst,game_denySameGame,game_teaserAllowed,game_competitionId,game_notes,game_numMarkets,game_lastModified,bovada_home_team,bovada_away_team,team_1_hcap,team_1_hcap_odds,team_2_hcap,team_2_hcap_odds,team_1_ml_odds,team_2_ml_odds,Over_line,Over_odds,Under_line,Under_odds,draw_ml_odds,cst_game_startTime,cst_game_date,cst_game_time,away_team_clean,home_team_clean,DC_Game_ID
12127092,Phoenix Mercury @ Minnesota Lynx,GAMEEVENT,/basketball/wnba/phoenix-mercury-minnesota-lynx-202307072000,O,BASK,7/8/2023 0:00,1,1,NO,1,8744998,,26,1688780000000.0,Minnesota Lynx,Phoenix Mercury,,,,,,,,,,,,2023-07-07 19:00:00-05:00,7/7/2023,7:00 PM,Minnesota Lynx,Phoenix Mercury,07072023-Minnesota Lynx-Phoenix Mercury
12127093,Las Vegas Aces @ Dallas Wings,GAMEEVENT,/basketball/wnba/las-vegas-aces-dallas-wings-202307072000,O,BASK,7/8/2023 0:00,1,1,NO,1,8744998,,26,1688780000000.0,Dallas Wings,Las Vegas Aces,,,,,,,,,,,,2023-07-07 19:00:00-05:00,7/7/2023,7:00 PM,Dallas Wings,Las Vegas Aces,07072023-Dallas Wings-Las Vegas Aces
12127096,Atlanta Dream @ Chicago Sky,GAMEEVENT,/basketball/wnba/atlanta-dream-chicago-sky-202307072000,O,BASK,7/8/2023 0:00,1,1,NO,1,8744998,,26,1688780000000.0,Chicago Sky,Atlanta Dream,,,,,,,,,,,,2023-07-07 19:00:00-05:00,7/7/2023,7:00 PM,Chicago Sky,Atlanta Dream,07072023-Chicago Sky-Atlanta Dream
12127092,Phoenix Mercury @ Minnesota Lynx,GAMEEVENT,/basketball/wnba/phoenix-mercury-minnesota-lynx-202307072000,O,BASK,2023-07-08 00:00:00,True,True,NO,True,8744998,,23,1688776776597.0,Minnesota Lynx,Phoenix Mercury,,,,,,,,,,,,2023-07-07 19:00:00-05:00,2023-07-07,07:00 PM,Minnesota Lynx,Phoenix Mercury,07072023-Minnesota Lynx-Phoenix Mercury
12127093,Las Vegas Aces @ Dallas Wings,GAMEEVENT,/basketball/wnba/las-vegas-aces-dallas-wings-202307072000,O,BASK,2023-07-08 00:00:00,True,True,NO,True,8744998,,23,1688776780611.0,Dallas Wings,Las Vegas Aces,,,,,,,,,,,,2023-07-07 19:00:00-05:00,2023-07-07,07:00 PM,Dallas Wings,Las Vegas Aces,07072023-Dallas Wings-Las Vegas Aces
12127096,Atlanta Dream @ Chicago Sky,GAMEEVENT,/basketball/wnba/atlanta-dream-chicago-sky-202307072000,O,BASK,2023-07-08 00:00:00,True,True,NO,True,8744998,,15,1688776778224.0,Chicago Sky,Atlanta Dream,,,,,,,,,,,,2023-07-07 19:00:00-05:00,2023-07-07,07:00 PM,Chicago Sky,Atlanta Dream,07072023-Chicago Sky-Atlanta Dream
12143817,Calgary Stampeders @ Winnipeg Blue Bombers,GAMEEVENT,/football/cfl/calgary-stampeders-winnipeg-blue-bombers-202307072030,O,FOOT,7/8/2023 0:30,1,1,NO,1,27619,,46,1688780000000.0,Winnipeg Blue Bombers,Calgary Stampeders,8.5,-110.0,-8.5,-110.0,295.0,-380.0,46.5,-110.0,46.5,-110.0,,2023-07-07 19:30:00-05:00,7/7/2023,7:30 PM,Winnipeg Blue Bombers,Calgary Stampeders,07072023-Winnipeg Blue Bombers-Calgary Stampeders
12154863,Martin Sobisek vs Karel Brozik,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-sobisek-karel-brozik-202307072100,U,TABL,7/8/2023 1:00,0,0,NO,1,9971644,,6,1688680000000.0,Martin Sobisek,Karel Brozik,,,,,-120.0,-120.0,76.5,-120.0,76.5,-120.0,,2023-07-07 20:00:00-05:00,7/7/2023,8:00 PM,Martin Sobisek,Karel Brozik,07072023-Martin Sobisek-Karel Brozik
12154820,Ales Hlawatschke vs Jaroslav Prokupek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ales-hlawatschke-jaroslav-prokupek-202307072100,U,TABL,7/8/2023 1:00,0,0,NO,1,9971644,,15,1688680000000.0,Ales Hlawatschke,Jaroslav Prokupek,8.5,-115.0,-8.5,-125.0,325.0,-525.0,71.5,-120.0,71.5,-120.0,,2023-07-07 20:00:00-05:00,7/7/2023,8:00 PM,Ales Hlawatschke,Jaroslav Prokupek,07072023-Ales Hlawatschke-Jaroslav Prokupek
12154863,Martin Sobisek vs Karel Brozik,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-sobisek-karel-brozik-202307072100,U,TABL,2023-07-08 01:00:00,False,False,NO,True,9971644,,6,1688684283400.0,Martin Sobisek,Karel Brozik,,,,,-120,-120,76.5,-120,76.5,-120,,2023-07-07 20:00:00-05:00,2023-07-07,08:00 PM,Martin Sobisek,Karel Brozik,07072023-Martin Sobisek-Karel Brozik
12154820,Ales Hlawatschke vs Jaroslav Prokupek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ales-hlawatschke-jaroslav-prokupek-202307072100,U,TABL,2023-07-08 01:00:00,False,False,NO,True,9971644,,15,1688684283357.0,Ales Hlawatschke,Jaroslav Prokupek,8.5,-115,-8.5,-125,+325,-525,71.5,-120,71.5,-120,,2023-07-07 20:00:00-05:00,2023-07-07,08:00 PM,Ales Hlawatschke,Jaroslav Prokupek,07072023-Ales Hlawatschke-Jaroslav Prokupek
12154885,Radim Pavelka vs Miroslav Svedik,GAMEEVENT,/table-tennis/czech-republic/liga-pro/radim-pavelka-miroslav-svedik-202307072130,U,TABL,7/8/2023 1:30,0,0,NO,1,9971644,,15,1688680000000.0,Radim Pavelka,Miroslav Svedik,5.5,-120.0,-5.5,-120.0,160.0,-230.0,74.5,-120.0,74.5,-120.0,,2023-07-07 20:30:00-05:00,7/7/2023,8:30 PM,Radim Pavelka,,
12154885,Radim Pavelka vs Miroslav Svedik,GAMEEVENT,/table-tennis/czech-republic/liga-pro/radim-pavelka-miroslav-svedik-202307072130,U,TABL,2023-07-08 01:30:00,False,False,NO,True,9971644,,15,1688684283497.0,Radim Pavelka,Miroslav Svedik,5.5,-120,-5.5,-120,+160,-230,74.5,-120,74.5,-120,,2023-07-07 20:30:00-05:00,2023-07-07,08:30 PM,Radim Pavelka,,
11995434,New York Mets @ San Diego Padres,GAMEEVENT,/baseball/mlb/new-york-mets-san-diego-padres-202307072140,U,BASE,2023-07-08 01:40:00,False,True,NO,True,24736,,147,1688775969893.0,San Diego Padres,New York Mets,1.5,-195,-1.5,+165,+105,-125,8.0,-105,8.0,-115,,2023-07-07 20:40:00-05:00,2023-07-07,08:40 PM,San Diego Padres,New York Mets,07072023-San Diego Padres-New York Mets
11995453,Pittsburgh Pirates @ Arizona Diamondbacks,GAMEEVENT,/baseball/mlb/pittsburgh-pirates-arizona-diamondbacks-202307072140,U,BASE,7/8/2023 1:40,0,1,NO,1,24736,,150,1688780000000.0,Arizona Diamondbacks,Pittsburgh Pirates,1.5,-120.0,-1.5,100.0,175.0,-215.0,8.5,-105.0,8.5,-115.0,,2023-07-07 20:40:00-05:00,7/7/2023,8:40 PM,Arizona Diamondbacks,Pittsburgh Pirates,07072023-Arizona Diamondbacks-Pittsburgh Pirates
11995434,New York Mets @ San Diego Padres,GAMEEVENT,/baseball/mlb/new-york-mets-san-diego-padres-202307072140,U,BASE,7/8/2023 1:40,0,1,NO,1,24736,,147,1688770000000.0,San Diego Padres,New York Mets,1.5,-195.0,-1.5,165.0,105.0,-125.0,8.0,-105.0,8.0,-115.0,,2023-07-07 20:40:00-05:00,7/7/2023,8:40 PM,San Diego Padres,New York Mets,07072023-San Diego Padres-New York Mets
11995453,Pittsburgh Pirates @ Arizona Diamondbacks,GAMEEVENT,/baseball/mlb/pittsburgh-pirates-arizona-diamondbacks-202307072140,U,BASE,2023-07-08 01:40:00,False,True,NO,True,24736,,150,1688775960949.0,Arizona Diamondbacks,Pittsburgh Pirates,1.5,-120,-1.5,100,+175,-215,8.5,-105,8.5,-115,,2023-07-07 20:40:00-05:00,2023-07-07,08:40 PM,Arizona Diamondbacks,Pittsburgh Pirates,07072023-Arizona Diamondbacks-Pittsburgh Pirates
12154899,Ales Hlawatschke vs Richard Krejci,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ales-hlawatschke-richard-krejci-202307072200,U,TABL,2023-07-08 02:00:00,False,False,NO,True,9971644,,15,1688684283595.0,Ales Hlawatschke,Richard Krejci,-9.5,-120,9.5,-120,-700,+400,69.5,-120,69.5,-120,,2023-07-07 21:00:00-05:00,2023-07-07,09:00 PM,Ales Hlawatschke,Richard Krejci,07072023-Ales Hlawatschke-Richard Krejci
12154921,Martin Sobisek vs Robin Pacha,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-sobisek-robin-pacha-202307072200,U,TABL,2023-07-08 02:00:00,False,False,NO,True,9971644,,15,1688684283684.0,Martin Sobisek,Robin Pacha,3.5,-125,-3.5,-115,+120,-170,75.5,-120,75.5,-120,,2023-07-07 21:00:00-05:00,2023-07-07,09:00 PM,Martin Sobisek,Robin Pacha,07072023-Martin Sobisek-Robin Pacha
12154921,Martin Sobisek vs Robin Pacha,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-sobisek-robin-pacha-202307072200,U,TABL,7/8/2023 2:00,0,0,NO,1,9971644,,15,1688680000000.0,Martin Sobisek,Robin Pacha,3.5,-125.0,-3.5,-115.0,120.0,-170.0,75.5,-120.0,75.5,-120.0,,2023-07-07 21:00:00-05:00,7/7/2023,9:00 PM,Martin Sobisek,Robin Pacha,07072023-Martin Sobisek-Robin Pacha
12154899,Ales Hlawatschke vs Richard Krejci,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ales-hlawatschke-richard-krejci-202307072200,U,TABL,7/8/2023 2:00,0,0,NO,1,9971644,,15,1688680000000.0,Ales Hlawatschke,Richard Krejci,-9.5,-120.0,9.5,-120.0,-700.0,400.0,69.5,-120.0,69.5,-120.0,,2023-07-07 21:00:00-05:00,7/7/2023,9:00 PM,Ales Hlawatschke,Richard Krejci,07072023-Ales Hlawatschke-Richard Krejci
11995446,Los Angeles Angels @ Los Angeles Dodgers,GAMEEVENT,/baseball/mlb/los-angeles-angels-los-angeles-dodgers-202307072210,U,BASE,7/8/2023 2:10,0,1,NO,1,24736,,148,1688780000000.0,Los Angeles Dodgers,Los Angeles Angels,1.5,-135.0,-1.5,115.0,144.0,-175.0,9.0,100.0,9.0,-120.0,,2023-07-07 21:10:00-05:00,7/7/2023,9:10 PM,Los Angeles Dodgers,Los Angeles Angels,07072023-Los Angeles Dodgers-Los Angeles Angels
11995446,Los Angeles Angels @ Los Angeles Dodgers,GAMEEVENT,/baseball/mlb/los-angeles-angels-los-angeles-dodgers-202307072210,U,BASE,2023-07-08 02:10:00,False,True,NO,True,24736,,148,1688775922538.0,Los Angeles Dodgers,Los Angeles Angels,1.5,-135,-1.5,+115,+144,-175,9.0,100,9.0,-120,,2023-07-07 21:10:00-05:00,2023-07-07,09:10 PM,Los Angeles Dodgers,Los Angeles Angels,07072023-Los Angeles Dodgers-Los Angeles Angels
11995441,Colorado Rockies @ San Francisco Giants,GAMEEVENT,/baseball/mlb/colorado-rockies-san-francisco-giants-202307072215,U,BASE,2023-07-08 02:15:00,False,True,NO,True,24736,,105,1688776744811.0,San Francisco Giants,Colorado Rockies,1.5,-140,-1.5,+120,+144,-175,8.5,-110,8.5,-110,,2023-07-07 21:15:00-05:00,2023-07-07,09:15 PM,San Francisco Giants,Colorado Rockies,07072023-San Francisco Giants-Colorado Rockies
11995441,Colorado Rockies @ San Francisco Giants,GAMEEVENT,/baseball/mlb/colorado-rockies-san-francisco-giants-202307072215,U,BASE,7/8/2023 2:15,0,1,NO,1,24736,,97,1688780000000.0,San Francisco Giants,Colorado Rockies,1.5,-140.0,-1.5,120.0,144.0,-175.0,8.5,-110.0,8.5,-110.0,,2023-07-07 21:15:00-05:00,7/7/2023,9:15 PM,San Francisco Giants,Colorado Rockies,07072023-San Francisco Giants-Colorado Rockies
12155092,Ondrej Svacha vs Karel Brozik,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ondrej-svacha-karel-brozik-202307072230,U,TABL,2023-07-08 02:30:00,False,False,NO,True,9971644,,4,1688684283808.0,Ondrej Svacha,Karel Brozik,,,,,-230,+160,,,,,,2023-07-07 21:30:00-05:00,2023-07-07,09:30 PM,Ondrej Svacha,Karel Brozik,07072023-Ondrej Svacha-Karel Brozik
12155076,Miroslav Svedik vs Jaroslav Prokupek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miroslav-svedik-jaroslav-prokupek-202307072230,U,TABL,2023-07-08 02:30:00,False,False,NO,True,9971644,,15,1688684283776.0,Miroslav Svedik,Jaroslav Prokupek,-5.5,-120,5.5,-120,-255,+175,74.5,-120,74.5,-120,,2023-07-07 21:30:00-05:00,2023-07-07,09:30 PM,,Jaroslav Prokupek,
12155076,Miroslav Svedik vs Jaroslav Prokupek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miroslav-svedik-jaroslav-prokupek-202307072230,U,TABL,7/8/2023 2:30,0,0,NO,1,9971644,,15,1688680000000.0,Miroslav Svedik,Jaroslav Prokupek,-5.5,-120.0,5.5,-120.0,-255.0,175.0,74.5,-120.0,74.5,-120.0,,2023-07-07 21:30:00-05:00,7/7/2023,9:30 PM,,Jaroslav Prokupek,
12155092,Ondrej Svacha vs Karel Brozik,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ondrej-svacha-karel-brozik-202307072230,U,TABL,7/8/2023 2:30,0,0,NO,1,9971644,,4,1688680000000.0,Ondrej Svacha,Karel Brozik,,,,,-230.0,160.0,,,,,,2023-07-07 21:30:00-05:00,7/7/2023,9:30 PM,Ondrej Svacha,Karel Brozik,07072023-Ondrej Svacha-Karel Brozik
12137105,T1 vs Gen.G,GAMEEVENT,/esports/league-of-legends/lck-summer/t1-gen-g-202307080200,U,ESPT,7/8/2023 6:00,0,0,NO,1,9373563,,7,1688770000000.0,T1,Gen.G,1.5,135.0,-1.5,-175.0,405.0,-650.0,2.5,180.0,2.5,-240.0,,2023-07-08 01:00:00-05:00,7/8/2023,1:00 AM,T1,Gen.G,07082023-T1-Gen.G
12158125,Jan Sucharda vs Frantisek Just,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-sucharda-frantisek-just-202307080200,U,TABL,2023-07-08 06:00:00,False,False,NO,True,9971644,,15,1688740919079.0,Jan Sucharda,Frantisek Just,-4.5,-120,4.5,-120,-205,+145,75.5,-120,75.5,-120,,2023-07-08 01:00:00-05:00,2023-07-08,01:00 AM,Jan Sucharda,Frantisek Just,07082023-Jan Sucharda-Frantisek Just
12158132,Jakub Vrabec vs Jan Briska,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jakub-vrabec-jan-briska-202307080200,U,TABL,2023-07-08 06:00:00,False,False,NO,True,9971644,,8,1688742494655.0,Jakub Vrabec,Jan Briska,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,2023-07-08 01:00:00-05:00,2023-07-08,01:00 AM,Jakub Vrabec,Jan Briska,07082023-Jakub Vrabec-Jan Briska
12158151,Roman Laznicka vs Martin Cvecek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/roman-laznicka-martin-cvecek-202307080200,U,TABL,7/8/2023 6:00,0,0,NO,1,9971644,,15,1688740000000.0,Roman Laznicka,Martin Cvecek,-4.5,-120.0,4.5,-120.0,-205.0,145.0,75.5,-120.0,75.5,-120.0,,2023-07-08 01:00:00-05:00,7/8/2023,1:00 AM,Roman Laznicka,Martin Cvecek,07082023-Roman Laznicka-Martin Cvecek
12158132,Jakub Vrabec vs Jan Briska,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jakub-vrabec-jan-briska-202307080200,U,TABL,7/8/2023 6:00,0,0,NO,1,9971644,,8,1688740000000.0,Jakub Vrabec,Jan Briska,0.5,-125.0,-0.5,-115.0,-120.0,-120.0,76.5,-120.0,76.5,-120.0,,2023-07-08 01:00:00-05:00,7/8/2023,1:00 AM,Jakub Vrabec,Jan Briska,07082023-Jakub Vrabec-Jan Briska
12158125,Jan Sucharda vs Frantisek Just,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-sucharda-frantisek-just-202307080200,U,TABL,7/8/2023 6:00,0,0,NO,1,9971644,,15,1688740000000.0,Jan Sucharda,Frantisek Just,-4.5,-120.0,4.5,-120.0,-205.0,145.0,75.5,-120.0,75.5,-120.0,,2023-07-08 01:00:00-05:00,7/8/2023,1:00 AM,Jan Sucharda,Frantisek Just,07082023-Jan Sucharda-Frantisek Just
12158167,Patrik Jokiel vs Lukas Frejvolt,GAMEEVENT,/table-tennis/czech-republic/liga-pro/patrik-jokiel-lukas-frejvolt-202307080200,U,TABL,2023-07-08 06:00:00,False,False,NO,True,9971644,,15,1688741090504.0,Patrik Jokiel,Lukas Frejvolt,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,2023-07-08 01:00:00-05:00,2023-07-08,01:00 AM,,,
12137105,T1 vs Gen.G,GAMEEVENT,/esports/league-of-legends/lck-summer/t1-gen-g-202307080200,U,ESPT,2023-07-08 06:00:00,False,False,NO,True,9373563,,7,1688774294966.0,T1,Gen.G,1.5,+135,-1.5,-175,+405,-650,2.5,+180,2.5,-240,,2023-07-08 01:00:00-05:00,2023-07-08,01:00 AM,T1,Gen.G,07082023-T1-Gen.G
12158167,Patrik Jokiel vs Lukas Frejvolt,GAMEEVENT,/table-tennis/czech-republic/liga-pro/patrik-jokiel-lukas-frejvolt-202307080200,U,TABL,7/8/2023 6:00,0,0,NO,1,9971644,,15,1688740000000.0,Patrik Jokiel,Lukas Frejvolt,0.5,-125.0,-0.5,-115.0,-120.0,-120.0,76.5,-120.0,76.5,-120.0,,2023-07-08 01:00:00-05:00,7/8/2023,1:00 AM,,,
12158151,Roman Laznicka vs Martin Cvecek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/roman-laznicka-martin-cvecek-202307080200,U,TABL,2023-07-08 06:00:00,False,False,NO,True,9971644,,15,1688740959245.0,Roman Laznicka,Martin Cvecek,-4.5,-120,4.5,-120,-205,+145,75.5,-120,75.5,-120,,2023-07-08 01:00:00-05:00,2023-07-08,01:00 AM,Roman Laznicka,Martin Cvecek,07082023-Roman Laznicka-Martin Cvecek
12158116,Patrik Pycha vs Jiri Zuzanek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/patrik-pycha-jiri-zuzanek-202307080230,U,TABL,7/8/2023 6:30,0,0,NO,1,9971644,,15,1688740000000.0,Patrik Pycha,Jiri Zuzanek,0.5,-125.0,-0.5,-115.0,-120.0,-120.0,76.5,-120.0,76.5,-120.0,,2023-07-08 01:30:00-05:00,7/8/2023,1:30 AM,Patrik Pycha,Jiri Zuzanek,07082023-Patrik Pycha-Jiri Zuzanek
12158158,Vojtech Konvicka vs Svatoslav Stempen,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vojtech-konvicka-svatoslav-stempen-202307080230,U,TABL,7/8/2023 6:30,0,0,NO,1,9971644,,15,1688740000000.0,Vojtech Konvicka,Svatoslav Stempen,2.5,-120.0,-2.5,-120.0,110.0,-155.0,75.5,-120.0,75.5,-120.0,,2023-07-08 01:30:00-05:00,7/8/2023,1:30 AM,,Svatoslav Stempen,
12158158,Vojtech Konvicka vs Svatoslav Stempen,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vojtech-konvicka-svatoslav-stempen-202307080230,U,TABL,2023-07-08 06:30:00,False,False,NO,True,9971644,,15,1688740778687.0,Vojtech Konvicka,Svatoslav Stempen,2.5,-120,-2.5,-120,+110,-155,75.5,-120,75.5,-120,,2023-07-08 01:30:00-05:00,2023-07-08,01:30 AM,,Svatoslav Stempen,
12158136,Vladimir Postelt vs Frantisek Briza,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vladimir-postelt-frantisek-briza-202307080230,U,TABL,2023-07-08 06:30:00,False,False,NO,True,9971644,,15,1688740788773.0,Vladimir Postelt,Frantisek Briza,2.5,-120,-2.5,-120,+110,-155,75.5,-120,75.5,-120,,2023-07-08 01:30:00-05:00,2023-07-08,01:30 AM,Vladimir Postelt,Frantisek Briza,07082023-Vladimir Postelt-Frantisek Briza
12158116,Patrik Pycha vs Jiri Zuzanek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/patrik-pycha-jiri-zuzanek-202307080230,U,TABL,2023-07-08 06:30:00,False,False,NO,True,9971644,,15,1688741160963.0,Patrik Pycha,Jiri Zuzanek,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,2023-07-08 01:30:00-05:00,2023-07-08,01:30 AM,Patrik Pycha,Jiri Zuzanek,07082023-Patrik Pycha-Jiri Zuzanek
12158152,Milan Flesar vs Miloslav Dvorak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/milan-flesar-miloslav-dvorak-202307080230,U,TABL,2023-07-08 06:30:00,False,False,NO,True,9971644,,15,1688740979438.0,Milan Flesar,Miloslav Dvorak,6.5,-120,-6.5,-120,+195,-290,74.5,-120,74.5,-120,,2023-07-08 01:30:00-05:00,2023-07-08,01:30 AM,Milan Flesar,Miloslav Dvorak,07082023-Milan Flesar-Miloslav Dvorak
12158136,Vladimir Postelt vs Frantisek Briza,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vladimir-postelt-frantisek-briza-202307080230,U,TABL,7/8/2023 6:30,0,0,NO,1,9971644,,15,1688740000000.0,Vladimir Postelt,Frantisek Briza,2.5,-120.0,-2.5,-120.0,110.0,-155.0,75.5,-120.0,75.5,-120.0,,2023-07-08 01:30:00-05:00,7/8/2023,1:30 AM,Vladimir Postelt,Frantisek Briza,07082023-Vladimir Postelt-Frantisek Briza
12158152,Milan Flesar vs Miloslav Dvorak,GAMEEVENT,/table-tennis/czech-republic/liga-pro/milan-flesar-miloslav-dvorak-202307080230,U,TABL,7/8/2023 6:30,0,0,NO,1,9971644,,15,1688740000000.0,Milan Flesar,Miloslav Dvorak,6.5,-120.0,-6.5,-120.0,195.0,-290.0,74.5,-120.0,74.5,-120.0,,2023-07-08 01:30:00-05:00,7/8/2023,1:30 AM,Milan Flesar,Miloslav Dvorak,07082023-Milan Flesar-Miloslav Dvorak
12158160,Lukas Frejvolt vs Vojtech Konvicka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/lukas-frejvolt-vojtech-konvicka-202307080300,U,TABL,2023-07-08 07:00:00,False,False,NO,True,9971644,,15,1688740838897.0,Lukas Frejvolt,Vojtech Konvicka,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,2023-07-08 02:00:00-05:00,2023-07-08,02:00 AM,,,
12158133,Jan Briska vs Vladimir Postelt,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-briska-vladimir-postelt-202307080300,U,TABL,2023-07-08 07:00:00,False,False,NO,True,9971644,,8,1688742165659.0,Jan Briska,Vladimir Postelt,3.5,-120,-3.5,-120,+135,-190,75.5,-120,75.5,-120,,2023-07-08 02:00:00-05:00,2023-07-08,02:00 AM,Jan Briska,Vladimir Postelt,07082023-Jan Briska-Vladimir Postelt
12158153,Martin Cvecek vs Milan Flesar,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-cvecek-milan-flesar-202307080300,U,TABL,2023-07-08 07:00:00,False,False,NO,True,9971644,,15,1688740939180.0,Martin Cvecek,Milan Flesar,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,2023-07-08 02:00:00-05:00,2023-07-08,02:00 AM,Martin Cvecek,Milan Flesar,07082023-Martin Cvecek-Milan Flesar
12158118,Frantisek Just vs Patrik Pycha,GAMEEVENT,/table-tennis/czech-republic/liga-pro/frantisek-just-patrik-pycha-202307080300,U,TABL,7/8/2023 7:00,0,0,NO,1,9971644,,15,1688740000000.0,Frantisek Just,Patrik Pycha,2.5,-120.0,-2.5,-120.0,110.0,-155.0,75.5,-120.0,75.5,-120.0,,2023-07-08 02:00:00-05:00,7/8/2023,2:00 AM,Frantisek Just,Patrik Pycha,07082023-Frantisek Just-Patrik Pycha
12158118,Frantisek Just vs Patrik Pycha,GAMEEVENT,/table-tennis/czech-republic/liga-pro/frantisek-just-patrik-pycha-202307080300,U,TABL,2023-07-08 07:00:00,False,False,NO,True,9971644,,15,1688740788813.0,Frantisek Just,Patrik Pycha,2.5,-120,-2.5,-120,+110,-155,75.5,-120,75.5,-120,,2023-07-08 02:00:00-05:00,2023-07-08,02:00 AM,Frantisek Just,Patrik Pycha,07082023-Frantisek Just-Patrik Pycha
12158160,Lukas Frejvolt vs Vojtech Konvicka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/lukas-frejvolt-vojtech-konvicka-202307080300,U,TABL,7/8/2023 7:00,0,0,NO,1,9971644,,15,1688740000000.0,Lukas Frejvolt,Vojtech Konvicka,0.5,-125.0,-0.5,-115.0,-120.0,-120.0,76.5,-120.0,76.5,-120.0,,2023-07-08 02:00:00-05:00,7/8/2023,2:00 AM,,,
12158133,Jan Briska vs Vladimir Postelt,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-briska-vladimir-postelt-202307080300,U,TABL,7/8/2023 7:00,0,0,NO,1,9971644,,8,1688740000000.0,Jan Briska,Vladimir Postelt,3.5,-120.0,-3.5,-120.0,135.0,-190.0,75.5,-120.0,75.5,-120.0,,2023-07-08 02:00:00-05:00,7/8/2023,2:00 AM,Jan Briska,Vladimir Postelt,07082023-Jan Briska-Vladimir Postelt
12158153,Martin Cvecek vs Milan Flesar,GAMEEVENT,/table-tennis/czech-republic/liga-pro/martin-cvecek-milan-flesar-202307080300,U,TABL,7/8/2023 7:00,0,0,NO,1,9971644,,15,1688740000000.0,Martin Cvecek,Milan Flesar,0.5,-125.0,-0.5,-115.0,-120.0,-120.0,76.5,-120.0,76.5,-120.0,,2023-07-08 02:00:00-05:00,7/8/2023,2:00 AM,Martin Cvecek,Milan Flesar,07082023-Martin Cvecek-Milan Flesar
12158163,Miloslav Dvorak vs Roman Laznicka,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miloslav-dvorak-roman-laznicka-202307080330,U,TABL,2023-07-08 07:30:00,False,False,NO,True,9971644,,15,1688741029918.0,Miloslav Dvorak,Roman Laznicka,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,2023-07-08 02:30:00-05:00,2023-07-08,02:30 AM,Miloslav Dvorak,Roman Laznicka,07082023-Miloslav Dvorak-Roman Laznicka
12158161,Svatoslav Stempen vs Patrik Jokiel,GAMEEVENT,/table-tennis/czech-republic/liga-pro/svatoslav-stempen-patrik-jokiel-202307080330,U,TABL,7/8/2023 7:30,0,0,NO,1,9971644,,15,1688740000000.0,Svatoslav Stempen,Patrik Jokiel,0.5,-125.0,-0.5,-115.0,-120.0,-120.0,76.5,-120.0,76.5,-120.0,,2023-07-08 02:30:00-05:00,7/8/2023,2:30 AM,Svatoslav Stempen,,
12158143,Frantisek Briza vs Jakub Vrabec,GAMEEVENT,/table-tennis/czech-republic/liga-pro/frantisek-briza-jakub-vrabec-202307080330,U,TABL,2023-07-08 07:30:00,False,False,NO,True,9971644,,15,1688741211490.0,Frantisek Briza,Jakub Vrabec,-1.5,-120,1.5,-120,-140,100,76.5,-120,76.5,-120,,2023-07-08 02:30:00-05:00,2023-07-08,02:30 AM,Frantisek Briza,Jakub Vrabec,07082023-Frantisek Briza-Jakub Vrabec
