game_id,game_description,game_type,game_link,game_status,game_sport,game_startTime,game_live,game_awayTeamFirst,game_denySameGame,game_teaserAllowed,game_competitionId,game_notes,game_numMarkets,game_lastModified,bovada_home_team,bovada_away_team,team_1_hcap,team_1_hcap_odds,team_2_hcap,team_2_hcap_odds,team_1_ml_odds,team_2_ml_odds,Over_line,Over_odds,Under_line,Under_odds,draw_ml_odds,cst_game_startTime,cst_game_date,cst_game_time,away_team_clean,home_team_clean,DC_Game_ID
12158431,Radek Limbursky vs Michal Drastich,GAMEEVENT,/table-tennis/czech-republic/liga-pro/radek-limbursky-michal-drastich-202307081630,U,TABL,2023-07-08 20:30:00,False,False,NO,True,9971644,,15,1688749524795,Radek Limbursky,Michal Drastich,-3.5,-115,3.5,-125,-170,+120,75.5,-120,75.5,-120,,2023-07-08 15:30:00-05:00,2023-07-08,03:30 PM,,,
12158530,Josef Pelikan vs Jan Pleskot,GAMEEVENT,/table-tennis/czech-republic/liga-pro/josef-pelikan-jan-pleskot-202307081800,U,TABL,2023-07-08 22:00:00,False,False,NO,True,9971644,,15,1688749524905,Josef Pelikan,Jan Pleskot,-9.5,-125,9.5,-115,-700,+400,69.5,-120,69.5,-120,,2023-07-08 17:00:00-05:00,2023-07-08,05:00 PM,Josef Pelikan,Jan Pleskot,07082023-Josef Pelikan-Jan Pleskot
12158537,Vladimir Svoboda vs Ladislav Havel,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vladimir-svoboda-ladislav-havel-202307081800,U,TABL,2023-07-08 22:00:00,False,False,NO,True,9971644,,15,1688749525016,Vladimir Svoboda,Ladislav Havel,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,2023-07-08 17:00:00-05:00,2023-07-08,05:00 PM,,Ladislav Havel,
12158585,Jaroslav Strnad vs Lubor Sulava,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jaroslav-strnad-lubor-sulava-202307081830,U,TABL,2023-07-08 22:30:00,False,False,NO,True,9971644,,15,1688749525133,Jaroslav Strnad,Lubor Sulava,-8.5,-125,8.5,-115,-525,+325,71.5,-120,71.5,-120,,2023-07-08 17:30:00-05:00,2023-07-08,05:30 PM,Jaroslav Strnad,Lubor Sulava,07082023-Jaroslav Strnad-Lubor Sulava
12158622,Marek Placek vs Vaclav Hruska Snr,GAMEEVENT,/table-tennis/czech-republic/liga-pro/marek-placek-vaclav-hruska-snr-202307081830,U,TABL,2023-07-08 22:30:00,False,False,NO,True,9971644,,15,1688749525244,Marek Placek,Vaclav Hruska Snr,-6.5,-120,6.5,-120,-290,+195,74.5,-120,74.5,-120,,2023-07-08 17:30:00-05:00,2023-07-08,05:30 PM,Marek Placek,Vaclav Hruska Snr,07082023-Marek Placek-Vaclav Hruska Snr
12158644,Jan Pleskot vs Miroslav Barta,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-pleskot-miroslav-barta-202307081900,U,TABL,2023-07-08 23:00:00,False,False,NO,True,9971644,,15,1688749525368,Jan Pleskot,Miroslav Barta,5.5,-125,-5.5,-115,+160,-230,75.5,-120,75.5,-120,,2023-07-08 18:00:00-05:00,2023-07-08,06:00 PM,Jan Pleskot,Miroslav Barta,07082023-Jan Pleskot-Miroslav Barta
12158700,Ladislav Havel vs Tibor Kolenic,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ladislav-havel-tibor-kolenic-202307081900,U,TABL,2023-07-08 23:00:00,False,False,NO,True,9971644,,15,1688749525485,Ladislav Havel,Tibor Kolenic,3.5,-120,-3.5,-120,+125,-180,75.5,-120,75.5,-120,,2023-07-08 18:00:00-05:00,2023-07-08,06:00 PM,Ladislav Havel,Tibor Kolenic,07082023-Ladislav Havel-Tibor Kolenic
12158711,Josef Pelikan vs Jaroslav Strnad,GAMEEVENT,/table-tennis/czech-republic/liga-pro/josef-pelikan-jaroslav-strnad-202307081930,U,TABL,2023-07-08 23:30:00,False,False,NO,True,9971644,,15,1688749525587,Josef Pelikan,Jaroslav Strnad,-3.5,-115,3.5,-125,-170,+120,75.5,-120,75.5,-120,,2023-07-08 18:30:00-05:00,2023-07-08,06:30 PM,Josef Pelikan,Jaroslav Strnad,07082023-Josef Pelikan-Jaroslav Strnad
12158716,Vladimir Svoboda vs Marek Placek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vladimir-svoboda-marek-placek-202307081930,U,TABL,2023-07-08 23:30:00,False,False,NO,True,9971644,,15,1688749525693,Vladimir Svoboda,Marek Placek,8.5,-120,-8.5,-120,+300,-480,71.5,-120,71.5,-120,,2023-07-08 18:30:00-05:00,2023-07-08,06:30 PM,,Marek Placek,
12158720,Miroslav Barta vs Lubor Sulava,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miroslav-barta-lubor-sulava-202307082000,U,TABL,2023-07-09 00:00:00,False,False,NO,True,9971644,,15,1688749525800,Miroslav Barta,Lubor Sulava,-7.5,-115,7.5,-125,-350,+230,73.5,-120,73.5,-120,,2023-07-08 19:00:00-05:00,2023-07-08,07:00 PM,Miroslav Barta,Lubor Sulava,07082023-Miroslav Barta-Lubor Sulava
12158725,Tibor Kolenic vs Vaclav Hruska Snr,GAMEEVENT,/table-tennis/czech-republic/liga-pro/tibor-kolenic-vaclav-hruska-snr-202307082000,U,TABL,2023-07-09 00:00:00,False,False,NO,True,9971644,,15,1688752242533,Tibor Kolenic,Vaclav Hruska Snr,-3.5,-115,3.5,-125,-170,+120,75.5,-120,75.5,-120,,2023-07-08 19:00:00-05:00,2023-07-08,07:00 PM,Tibor Kolenic,Vaclav Hruska Snr,07082023-Tibor Kolenic-Vaclav Hruska Snr
12158778,Jan Pleskot vs Jaroslav Strnad,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jan-pleskot-jaroslav-strnad-202307082030,U,TABL,2023-07-09 00:30:00,False,False,NO,True,9971644,,15,1688752317318,Jan Pleskot,Jaroslav Strnad,7.5,-120,-7.5,-120,+260,-410,72.5,-120,72.5,-120,,2023-07-08 19:30:00-05:00,2023-07-08,07:30 PM,Jan Pleskot,Jaroslav Strnad,07082023-Jan Pleskot-Jaroslav Strnad
12158795,Ladislav Havel vs Marek Placek,GAMEEVENT,/table-tennis/czech-republic/liga-pro/ladislav-havel-marek-placek-202307082030,U,TABL,2023-07-09 00:30:00,False,False,NO,True,9971644,,15,1688752358202,Ladislav Havel,Marek Placek,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,2023-07-08 19:30:00-05:00,2023-07-08,07:30 PM,Ladislav Havel,Marek Placek,07082023-Ladislav Havel-Marek Placek
12158805,Lubor Sulava vs Josef Pelikan,GAMEEVENT,/table-tennis/czech-republic/liga-pro/lubor-sulava-josef-pelikan-202307082100,U,TABL,2023-07-09 01:00:00,False,False,NO,True,9971644,,15,1688762788252,Lubor Sulava,Josef Pelikan,0.5,-125,-0.5,-115,-120,-120,77.5,-120,77.5,-120,,2023-07-08 20:00:00-05:00,2023-07-08,08:00 PM,Lubor Sulava,Josef Pelikan,07082023-Lubor Sulava-Josef Pelikan
12159027,Vaclav Hruska Snr vs Vladimir Svoboda,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vaclav-hruska-snr-vladimir-svoboda-202307082100,U,TABL,2023-07-09 01:00:00,False,False,NO,True,9971644,,15,1688762788344,Vaclav Hruska Snr,Vladimir Svoboda,4.5,-120,-4.5,-120,+145,-205,75.5,-120,75.5,-120,,2023-07-08 20:00:00-05:00,2023-07-08,08:00 PM,Vaclav Hruska Snr,,
12159101,Jaroslav Strnad vs Miroslav Barta,GAMEEVENT,/table-tennis/czech-republic/liga-pro/jaroslav-strnad-miroslav-barta-202307082130,U,TABL,2023-07-09 01:30:00,False,False,NO,True,9971644,,15,1688762788433,Jaroslav Strnad,Miroslav Barta,-5.5,-115,5.5,-125,-230,+160,75.5,-120,75.5,-120,,2023-07-08 20:30:00-05:00,2023-07-08,08:30 PM,Jaroslav Strnad,Miroslav Barta,07082023-Jaroslav Strnad-Miroslav Barta
12159091,Marek Placek vs Tibor Kolenic,GAMEEVENT,/table-tennis/czech-republic/liga-pro/marek-placek-tibor-kolenic-202307082130,U,TABL,2023-07-09 01:30:00,False,False,NO,True,9971644,,15,1688762788526,Marek Placek,Tibor Kolenic,-3.5,-120,3.5,-120,-190,+135,75.5,-120,75.5,-120,,2023-07-08 20:30:00-05:00,2023-07-08,08:30 PM,Marek Placek,Tibor Kolenic,07082023-Marek Placek-Tibor Kolenic
12159092,Lubor Sulava vs Jan Pleskot,GAMEEVENT,/table-tennis/czech-republic/liga-pro/lubor-sulava-jan-pleskot-202307082200,U,TABL,2023-07-09 02:00:00,False,False,NO,True,9971644,,15,1688762788627,Lubor Sulava,Jan Pleskot,2.5,-115,-2.5,-125,+125,-180,79.5,-120,79.5,-120,,2023-07-08 21:00:00-05:00,2023-07-08,09:00 PM,Lubor Sulava,Jan Pleskot,07082023-Lubor Sulava-Jan Pleskot
12159096,Vaclav Hruska Snr vs Ladislav Havel,GAMEEVENT,/table-tennis/czech-republic/liga-pro/vaclav-hruska-snr-ladislav-havel-202307082200,U,TABL,2023-07-09 02:00:00,False,False,NO,True,9971644,,15,1688762788727,Vaclav Hruska Snr,Ladislav Havel,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,2023-07-08 21:00:00-05:00,2023-07-08,09:00 PM,Vaclav Hruska Snr,Ladislav Havel,07082023-Vaclav Hruska Snr-Ladislav Havel
12159151,Miroslav Barta vs Josef Pelikan,GAMEEVENT,/table-tennis/czech-republic/liga-pro/miroslav-barta-josef-pelikan-202307082230,U,TABL,2023-07-09 02:30:00,False,False,NO,True,9971644,,15,1688762788822,Miroslav Barta,Josef Pelikan,-3.5,-120,3.5,-120,-180,+125,75.5,-120,75.5,-120,,2023-07-08 21:30:00-05:00,2023-07-08,09:30 PM,Miroslav Barta,Josef Pelikan,07082023-Miroslav Barta-Josef Pelikan
12159159,Tibor Kolenic vs Vladimir Svoboda,GAMEEVENT,/table-tennis/czech-republic/liga-pro/tibor-kolenic-vladimir-svoboda-202307082230,U,TABL,2023-07-09 02:30:00,False,False,NO,True,9971644,,15,1688762788913,Tibor Kolenic,Vladimir Svoboda,0.5,-125,-0.5,-115,-120,-120,76.5,-120,76.5,-120,,2023-07-08 21:30:00-05:00,2023-07-08,09:30 PM,Tibor Kolenic,,
12137105,T1 vs Gen.G,GAMEEVENT,/esports/league-of-legends/lck-summer/t1-gen-g-202307080200,U,ESPT,2023-07-08 06:00:00,False,False,NO,True,9373563,,7,1688776995620,T1,Gen.G,1.5,+135,-1.5,-175,+405,-650,2.5,+180,2.5,-240,,2023-07-08 01:00:00-05:00,2023-07-08,01:00 AM,T1,Gen.G,07082023-T1-Gen.G
12137108,NS RedForce vs Liiv  Sandbox ,GAMEEVENT,/esports/league-of-legends/lck-summer/ns-redforce-liiv-sandbox-202307080430,U,ESPT,2023-07-08 08:30:00,False,False,NO,True,9373563,,51,1688774294102,NS RedForce,Liiv  Sandbox ,1.5,-145,-1.5,+110,+215,-285,2.5,+120,2.5,-155,,2023-07-08 03:30:00-05:00,2023-07-08,03:30 AM,NS RedForce,Liiv  Sandbox ,07082023-NS RedForce-Liiv  Sandbox 
12037618,CF Montréal vs Atlanta United,GAMEEVENT,/soccer/north-america/united-states/mls/cf-montreal-atlanta-united-202307081930,U,SOCC,2023-07-08 23:30:00,False,False,NO,True,6687357,,120,1688776662262,CF Montréal,Atlanta United,0.0,+108,0.0,-128,+140,+185,2.5,-110,2.5,-110,+260,2023-07-08 18:30:00-05:00,2023-07-08,06:30 PM,CF Montreal,Atlanta Utd,07082023-CF Montreal-Atlanta Utd
12037617,Charlotte FC vs FC Cincinnati,GAMEEVENT,/soccer/north-america/united-states/mls/charlotte-fc-fc-cincinnati-202307081930,U,SOCC,2023-07-08 23:30:00,False,False,NO,True,6687357,,118,1688768381868,Charlotte FC,FC Cincinnati,0.0,-125,0.0,+105,+150,+180,2.5,-118,2.5,-102,+245,2023-07-08 18:30:00-05:00,2023-07-08,06:30 PM,Charlotte FC,FC Cincinnati,07082023-Charlotte FC-FC Cincinnati
12037614,Columbus Crew vs New York City FC,GAMEEVENT,/soccer/north-america/united-states/mls/columbus-crew-new-york-city-fc-202307081930,U,SOCC,2023-07-08 23:30:00,False,False,NO,True,6687357,,117,1688773748835,Columbus Crew,New York City FC,-0.5,-102,0.5,-118,-130,+330,2.5,+102,2.5,-122,+295,2023-07-08 18:30:00-05:00,2023-07-08,06:30 PM,Columbus Crew,New York City FC,07082023-Columbus Crew-New York City FC
12037615,DC United vs Inter Miami,GAMEEVENT,/soccer/north-america/united-states/mls/dc-united-inter-miami-202307081930,U,SOCC,2023-07-08 23:30:00,False,False,NO,True,6687357,,118,1688768394600,DC United,Inter Miami,-1.0,-122,1.0,+102,-200,+500,2.5,-112,2.5,-108,+360,2023-07-08 18:30:00-05:00,2023-07-08,06:30 PM,DC Utd,Inter Miami,07082023-DC Utd-Inter Miami
12037619,NY Red Bulls vs New England Revolution,GAMEEVENT,/soccer/north-america/united-states/mls/ny-red-bulls-new-england-revolution-202307081930,U,SOCC,2023-07-08 23:30:00,False,False,NO,True,6687357,,117,1688776658800,New York Red Bulls,New England Revolution,-0.5,-118,0.5,-102,-120,+320,2.5,100,2.5,-120,+275,2023-07-08 18:30:00-05:00,2023-07-08,06:30 PM,New York Red Bulls,New England Revolution,07082023-New York Red Bulls-New England Revolution
12037616,Toronto FC vs Saint Louis City SC,GAMEEVENT,/soccer/north-america/united-states/mls/toronto-fc-saint-louis-city-sc-202307081930,U,SOCC,2023-07-08 23:30:00,False,False,NO,True,6687357,,121,1688768394761,Toronto FC,Saint Louis City SC,0.0,+102,0.0,-122,+175,+145,2.5,-102,2.5,-118,+260,2023-07-08 18:30:00-05:00,2023-07-08,06:30 PM,Toronto FC,Saint Louis City SC,07082023-Toronto FC-Saint Louis City SC
12061020,Chicago Fire vs Nashville SC,GAMEEVENT,/soccer/north-america/united-states/mls/chicago-fire-nashville-sc-202307082030,U,SOCC,2023-07-09 00:30:00,False,False,NO,True,6687357,,119,1688775347096,Chicago Fire,Nashville SC,0.0,-130,0.0,+110,+145,+190,2.5,-105,2.5,-115,+245,2023-07-08 19:30:00-05:00,2023-07-08,07:30 PM,Chicago Fire,Nashville SC,07082023-Chicago Fire-Nashville SC
12136213,Houston Dynamo vs Sporting Kansas City,GAMEEVENT,/soccer/north-america/united-states/mls/houston-dynamo-sporting-kansas-city-202307082030,U,SOCC,2023-07-09 00:30:00,False,False,NO,True,6687357,,119,1688770970016,Houston Dynamo,Sporting Kansas City,0.0,-115,0.0,-105,+115,+220,2.5,-102,2.5,-118,+265,2023-07-08 19:30:00-05:00,2023-07-08,07:30 PM,Houston Dynamo,Sporting Kansas City,07082023-Houston Dynamo-Sporting Kansas City
12135798,Minnesota United vs Austin FC,GAMEEVENT,/soccer/north-america/united-states/mls/minnesota-united-austin-fc-202307082030,U,SOCC,2023-07-09 00:30:00,False,False,NO,True,6687357,,116,1688768405707,Minnesota United,Austin FC,-0.5,-112,0.5,-108,-115,+285,2.5,-122,2.5,+102,+290,2023-07-08 19:30:00-05:00,2023-07-08,07:30 PM,Minnesota Utd,Austin FC,07082023-Minnesota Utd-Austin FC
12061027,Colorado Rapids vs FC Dallas,GAMEEVENT,/soccer/north-america/united-states/mls/colorado-rapids-fc-dallas-202307082130,U,SOCC,2023-07-09 01:30:00,False,False,NO,True,6687357,,116,1688768405784,Colorado Rapids,FC Dallas,0.0,-120,0.0,100,+115,+245,2.0,-105,2.0,-115,+245,2023-07-08 20:30:00-05:00,2023-07-08,08:30 PM,Colorado Rapids,FC Dallas,07082023-Colorado Rapids-FC Dallas
12137814,Real Salt Lake vs Orlando City SC,GAMEEVENT,/soccer/north-america/united-states/mls/real-salt-lake-orlando-city-sc-202307082130,U,SOCC,2023-07-09 01:30:00,False,False,NO,True,6687357,,119,1688768421809,Real Salt Lake,Orlando City,-0.5,+102,0.5,-122,100,+245,2.5,-115,2.5,-105,+290,2023-07-08 20:30:00-05:00,2023-07-08,08:30 PM,Real Salt Lake,Orlando City,07082023-Real Salt Lake-Orlando City
12137828,Los Angeles FC vs San Jose Earthquakes,GAMEEVENT,/soccer/north-america/united-states/mls/los-angeles-fc-san-jose-earthquakes-202307082230,U,SOCC,2023-07-09 02:30:00,False,False,NO,True,6687357,,116,1688772653212,Los Angeles FC,San Jose Earthquakes,-1.0,-110,1.0,-110,-230,+525,3.0,-120,3.0,100,+400,2023-07-08 21:30:00-05:00,2023-07-08,09:30 PM,LAFC,San Jose Earthquakes,07082023-LAFC-San Jose Earthquakes
12061021,Los Angeles Galaxy vs Philadelphia Union,GAMEEVENT,/soccer/north-america/united-states/mls/los-angeles-galaxy-philadelphia-union-202307082230,U,SOCC,2023-07-09 02:30:00,False,False,NO,True,6687357,,119,1688768421961,LA Galaxy,Philadelphia Union,0.0,-112,0.0,-108,+155,+160,2.5,-115,2.5,-105,+265,2023-07-08 21:30:00-05:00,2023-07-08,09:30 PM,LA Galaxy,Philadelphia Union,07082023-LA Galaxy-Philadelphia Union
12135797,Vancouver Whitecaps vs Seattle Sounders,GAMEEVENT,/soccer/north-america/united-states/mls/vancouver-whitecaps-seattle-sounders-202307082230,U,SOCC,2023-07-09 02:30:00,False,False,NO,True,6687357,,119,1688768422037,Vancouver Whitecaps,Seattle Sounders,0.0,-112,0.0,-108,+120,+225,2.5,-110,2.5,-110,+255,2023-07-08 21:30:00-05:00,2023-07-08,09:30 PM,Vancouver Whitecaps,Seattle Sounders,07082023-Vancouver Whitecaps-Seattle Sounders
12052585,NY Red Bulls vs FC Cincinnati,GAMEEVENT,/soccer/north-america/united-states/mls/ny-red-bulls-fc-cincinnati-202307121930,U,SOCC,2023-07-12 23:30:00,False,False,NO,True,6687357,,85,1688687759647,New York Red Bulls,FC Cincinnati,0.0,-108,0.0,-112,+120,+215,2.5,+102,2.5,-122,+255,2023-07-12 18:30:00-05:00,2023-07-12,06:30 PM,New York Red Bulls,FC Cincinnati,07122023-New York Red Bulls-FC Cincinnati
12052586,New England Revolution vs Atlanta United,GAMEEVENT,/soccer/north-america/united-states/mls/new-england-revolution-atlanta-united-202307121930,U,SOCC,2023-07-12 23:30:00,False,False,NO,True,6687357,,95,1688746910093,New England Revolution,Atlanta United,-0.5,-118,0.5,-102,-120,+310,2.5,-110,2.5,-110,+285,2023-07-12 18:30:00-05:00,2023-07-12,06:30 PM,New England Revolution,Atlanta Utd,07122023-New England Revolution-Atlanta Utd
12061028,Chicago Fire vs CF Montréal,GAMEEVENT,/soccer/north-america/united-states/mls/chicago-fire-cf-montreal-202307122030,U,SOCC,2023-07-13 00:30:00,False,False,NO,True,6687357,,96,1688776715044,Chicago Fire,CF Montréal,-0.5,-115,0.5,-105,-115,+295,2.5,-122,2.5,+102,+285,2023-07-12 19:30:00-05:00,2023-07-12,07:30 PM,Chicago Fire,CF Montreal,07122023-Chicago Fire-CF Montreal
12150747,Houston Dynamo vs Minnesota United,GAMEEVENT,/soccer/north-america/united-states/mls/houston-dynamo-minnesota-united-202307122030,U,SOCC,2023-07-13 00:30:00,False,False,NO,True,6687357,,95,1688691468310,Houston Dynamo,Minnesota United,-0.5,-105,0.5,-115,-110,+265,2.5,-125,2.5,+105,+285,2023-07-12 19:30:00-05:00,2023-07-12,07:30 PM,Houston Dynamo,Minnesota Utd,07122023-Houston Dynamo-Minnesota Utd
12150767,Nashville SC vs Philadelphia Union,GAMEEVENT,/soccer/north-america/united-states/mls/nashville-sc-philadelphia-union-202307122030,U,SOCC,2023-07-13 00:30:00,False,False,NO,True,6687357,,96,1688728421031,Nashville SC,Philadelphia Union,-0.5,+105,0.5,-125,+105,+230,2.5,-122,2.5,+102,+295,2023-07-12 19:30:00-05:00,2023-07-12,07:30 PM,Nashville SC,Philadelphia Union,07122023-Nashville SC-Philadelphia Union
12150777,Sporting Kansas City vs Real Salt Lake,GAMEEVENT,/soccer/north-america/united-states/mls/sporting-kansas-city-real-salt-lake-202307122030,U,SOCC,2023-07-13 00:30:00,False,False,NO,True,6687357,,95,1688746895075,Sporting Kansas City,Real Salt Lake,-0.5,-105,0.5,-115,-110,+265,2.5,-110,2.5,-110,+290,2023-07-12 19:30:00-05:00,2023-07-12,07:30 PM,Sporting Kansas City,Real Salt Lake,07122023-Sporting Kansas City-Real Salt Lake
12061022,San Jose Earthquakes vs Seattle Sounders,GAMEEVENT,/soccer/north-america/united-states/mls/san-jose-earthquakes-seattle-sounders-202307122230,U,SOCC,2023-07-13 02:30:00,False,False,NO,True,6687357,,96,1688746898119,San Jose Earthquakes,Seattle Sounders,0.0,-120,0.0,100,+110,+220,2.5,-125,2.5,+105,+290,2023-07-12 21:30:00-05:00,2023-07-12,09:30 PM,San Jose Earthquakes,Seattle Sounders,07122023-San Jose Earthquakes-Seattle Sounders
12150814,Vancouver Whitecaps vs Austin FC,GAMEEVENT,/soccer/north-america/united-states/mls/vancouver-whitecaps-austin-fc-202307122230,U,SOCC,2023-07-13 02:30:00,False,False,NO,True,6687357,,95,1688746847116,Vancouver Whitecaps,Austin FC,-0.5,-108,0.5,-112,-135,+340,2.5,-112,2.5,-108,+300,2023-07-12 21:30:00-05:00,2023-07-12,09:30 PM,Vancouver Whitecaps,Austin FC,07122023-Vancouver Whitecaps-Austin FC
11569500,Navy @ Notre Dame,GAMEEVENT,/football/college-football/navy-notre-dame-202308261430,U,FOOT,2023-08-26 18:30:00,False,True,ALLPERIODS,True,25737,"At Aviva Stadium - Dublin, IE",3,1688756080252,Notre Dame,Navy,19.5,-110,-19.5,-110,+775,-1500,49.0,-110,49.0,-110,,2023-08-26 13:30:00-05:00,2023-08-26,01:30 PM,Notre Dame,Navy,08262023-Notre Dame-Navy
11967510,UTEP @ Jacksonville State,GAMEEVENT,/football/college-football/utep-jacksonville-state-202308261730,O,FOOT,2023-08-26 21:30:00,False,True,NO,True,25737,,3,1688756147085,Jacksonville State,UTEP,2.0,-110,-2.0,-110,+110,-130,52.0,-110,52.0,-110,,2023-08-26 16:30:00-05:00,2023-08-26,04:30 PM,Jacksonville State,UTEP,08262023-Jacksonville State-UTEP
11967377,Massachusetts @ New Mexico State,GAMEEVENT,/football/college-football/massachusetts-new-mexico-state-202308261900,O,FOOT,2023-08-26 23:00:00,False,True,NO,True,25737,,3,1688756110537,New Mexico State,Massachusetts,8.5,-110,-8.5,-110,+275,-350,44.0,-110,44.0,-110,,2023-08-26 18:00:00-05:00,2023-08-26,06:00 PM,New Mexico State,Massachusetts,08262023-New Mexico State-Massachusetts
11967496,Ohio @ San Diego State,GAMEEVENT,/football/college-football/ohio-san-diego-state-202308261900,O,FOOT,2023-08-26 23:00:00,False,True,NO,True,25737,,3,1688672227219,San Diego State,Ohio,3.5,-110,-3.5,-110,+145,-170,49.0,-110,49.0,-110,,2023-08-26 18:00:00-05:00,2023-08-26,06:00 PM,San Diego State,Ohio,08262023-San Diego State-Ohio
11967515,Hawaii @ Vanderbilt,GAMEEVENT,/football/college-football/hawaii-vanderbilt-202308261930,O,FOOT,2023-08-26 23:30:00,False,True,NO,True,25737,,3,1688756163086,Vanderbilt,Hawaii,18.0,-110,-18.0,-110,+800,-1600,56.0,-110,56.0,-110,,2023-08-26 18:30:00-05:00,2023-08-26,06:30 PM,Vanderbilt,Hawaii,08262023-Vanderbilt-Hawaii
11967495,San Jose State @ USC,GAMEEVENT,/football/college-football/san-jose-state-usc-202308262000,O,FOOT,2023-08-27 00:00:00,False,True,ALLPERIODS,True,25737,,2,1688756132151,USC,San Jose State,31.0,-110,-31.0,-110,,,63.0,-110,63.0,-110,,2023-08-26 19:00:00-05:00,2023-08-26,07:00 PM,USC,San Jose State,08262023-USC-San Jose State
11967416,Florida International @ Louisiana Tech,GAMEEVENT,/football/college-football/florida-international-louisiana-tech-202308262100,O,FOOT,2023-08-27 01:00:00,False,True,NO,True,25737,,3,1688672227201,Louisiana Tech,Florida International,9.5,-110,-9.5,-110,+290,-380,59.0,-110,59.0,-110,,2023-08-26 20:00:00-05:00,2023-08-26,08:00 PM,Louisiana Tech,Florida International,08262023-Louisiana Tech-Florida International
11967613,Kent State @ Central Florida,GAMEEVENT,/football/college-football/kent-state-central-florida-202308311900,O,FOOT,2023-08-31 23:00:00,False,True,ALLPERIODS,True,25737,,2,1688756183590,Central Florida,Kent State,35.0,-110,-35.0,-110,,,59.0,-110,59.0,-110,,2023-08-31 18:00:00-05:00,2023-08-31,06:00 PM,Central Florida,Kent State,08312023-Central Florida-Kent State
11967616,NC State @ Connecticut,GAMEEVENT,/football/college-football/nc-state-connecticut-202308311900,O,FOOT,2023-08-31 23:00:00,False,True,NO,True,25737,,3,1688672227211,Connecticut,NC State,-16.5,-110,16.5,-110,-1000,+625,50.0,-110,50.0,-110,,2023-08-31 18:00:00-05:00,2023-08-31,06:00 PM,Connecticut,NC State,08312023-Connecticut-NC State
11824935,Florida  @ Utah,GAMEEVENT,/football/college-football/florida-utah-202308312000,U,FOOT,2023-09-01 00:00:00,False,True,NO,True,25737,,3,1688771937583,Utah,Florida ,8.5,-110,-8.5,-110,+290,-380,50.0,-110,50.0,-110,,2023-08-31 19:00:00-05:00,2023-08-31,07:00 PM,Utah,Florida ,08312023-Utah-Florida 
11974076,Nebraska @ Minnesota ,GAMEEVENT,/football/college-football/nebraska-minnesota-202308312000,O,FOOT,2023-09-01 00:00:00,False,True,NO,True,25737,,3,1688775478049,Minnesota ,Nebraska,7.5,-110,-7.5,-110,+255,-310,46.5,-110,46.5,-110,,2023-08-31 19:00:00-05:00,2023-08-31,07:00 PM,Minnesota ,Nebraska,08312023-Minnesota -Nebraska
11972390,Central Michigan @ Michigan State,GAMEEVENT,/football/college-football/central-michigan-michigan-state-202309011900,O,FOOT,2023-09-01 23:00:00,False,True,NO,True,25737,,3,1688672227355,Michigan State,Central Michigan,14.5,-110,-14.5,-110,+475,-700,51.0,-110,51.0,-110,,2023-09-01 18:00:00-05:00,2023-09-01,06:00 PM,Michigan State,Central Michigan,09012023-Michigan State-Central Michigan
11571645,Miami Ohio @ Miami Florida ,GAMEEVENT,/football/college-football/miami-ohio-miami-florida-202309011900,U,FOOT,2023-09-01 23:00:00,False,True,ALLPERIODS,True,25737,,3,1688756224094,Miami Florida ,Miami Ohio,17.5,-110,-17.5,-110,+575,-900,48.0,-110,48.0,-110,,2023-09-01 18:00:00-05:00,2023-09-01,06:00 PM,Miami Florida ,Miami Ohio,09012023-Miami Florida -Miami Ohio
11967730,Louisville @ Georgia Tech,GAMEEVENT,/football/college-football/louisville-georgia-tech-202309011930,O,FOOT,2023-09-01 23:30:00,False,True,NO,True,25737,"At Mercedes-Benz Stadium - Atlanta, GA",3,1688756237450,Georgia Tech,Louisville,-8.0,-110,8.0,-110,-330,+265,51.5,-110,51.5,-110,,2023-09-01 18:30:00-05:00,2023-09-01,06:30 PM,Georgia Tech,Louisville,09012023-Georgia Tech-Louisville
11972391,Stanford @ Hawaii,GAMEEVENT,/football/college-football/stanford-hawaii-202309012300,O,FOOT,2023-09-02 03:00:00,False,True,NO,True,25737,,3,1688706899109,Hawaii,Stanford,-9.5,-110,9.5,-110,-420,+315,58.5,-110,58.5,-110,,2023-09-01 22:00:00-05:00,2023-09-01,10:00 PM,Hawaii,Stanford,09012023-Hawaii-Stanford
11972395,Arkansas State @ Oklahoma ,GAMEEVENT,/football/college-football/arkansas-state-oklahoma-202309021200,O,FOOT,2023-09-02 16:00:00,False,True,ALLPERIODS,True,25737,,1,1688756312294,Oklahoma ,Arkansas State,33.0,-110,-33.0,-110,,,,,,,,2023-09-02 11:00:00-05:00,2023-09-02,11:00 AM,Oklahoma ,Arkansas State,09022023-Oklahoma -Arkansas State
